_id,age,Aggregated_Date,BMNH,By Catch,CBRU,Comb_other_ref,Comment,Common Name ,Condition,Count,Country Code,County,Date,Day_val,Entered,Fam_Genus,GRef Source,Grid ref,in Collections,JBaker,Latitude,Length Approx,Length et,Length Imp,Length Imp_,Length_Approx,Length_Met,lett,Location,Longitude,Mass_Single,MCS,Month_val,Old County,Other,Other refs,Rect_CoNAord_,Rep_Source,S_W_No,S_W_No_,Scientific Name ,Scientific name ,sequ,Sex,Spec_No,Spec_No_,species,Updated,year,Year_val
6217,NA,19310407,ZK0053,NA,NA,NA,Bottle-nosed Dolphin,Bottlenose dolphin,NA,2696,2,"Argyll, Scotland",07/04/1931,7,02-Nov-90,Tursiops,BMNH,NR78402910,NA,NA,55.50529361,No,3.48,11'5'',,,,NA,"Ugadale, Campbelltown",-5.509557474,S,ZK0053,4,NA,NA,NA,17840062910,NA,1931/9,,Tursiops truncatus,,9,F,958,,truncatus,23-Dec-08,1931,1931
6156,NA,19290827,ZK0058,NA,NA,NA,White-sided Dolphin,White-sided dolphin,NA,3663,2,"Shetland Islands, Scotland",27/08/1929,27,02-Nov-90,Lagenorhynchus,NA,HU385494,NA,NA,60.2271,NA,NA,NA,,,,NA,Weisdale Voe,-1.3061,M,ZK0058,8,NA,NA,NA,NA,NA,1929/25,,Lagenorhynchus acutus,,25,NA,897,,acutus,23-Dec-08,1929,1929
5359,NA,19131005,ZK0048?,NA,NA,NA,a)common dolphin b)E=-1123900m N=7051700m,Common dolphin,NA,700,5,"Galway, EIRE",05/10/1913,5,02-Nov-90,Delphinus,*BMNH LEJ,L610581,NA,NA,53.554,No,2.03,6'8'',,,,NA,Cleggan,-10.0971,S,ZK0048,10,S.Ireland,NA,NA,NA,NA,1913/50,,Delphinus delphis,,50,NA,100,,delphis?,23-Dec-08,1913,1913
6219,NA,19310326,ZK0074,NA,NA,NA,Risso's Dolphin; Hampshire,Risso's dolphin,NA,998,1,Isle of Wight,26/03/1931,26,02-Nov-90,Grampus,NA,SZ585810,NA,NA,50.6258,No,3.43,11'3'',,,,NA,Shanklin Chine,-1.1734,S,ZK0074,3,NA,NA,NA,NA,NA,1931/11,,Grampus griseus,,11,F,960,,griseus,23-Dec-08,1931,1931
6161,NA,19290827,ZK0058,NA,NA,NA,White-sided Dolphin,White-sided dolphin,NA,3668,2,"Shetland Islands, Scotland",27/08/1929,27,02-Nov-90,Lagenorhynchus,NA,HU385494,NA,NA,60.2271,NA,NA,NA,,,,NA,Weisdale Voe,-1.3061,M,ZK0058,8,NA,NA,NA,NA,NA,1929/25,,Lagenorhynchus acutus,,25,NA,902,,acutus,23-Dec-08,1929,1929
6148,NA,19290827,ZK0058,NA,NA,NA,White-sided Dolphin,White-sided dolphin,NA,3655,2,"Shetland Islands, Scotland",27/08/1929,27,02-Nov-90,Lagenorhynchus,NA,HU385494,NA,NA,60.2271,NA,NA,NA,,,,NA,Weisdale Voe,-1.3061,M,ZK0058,8,NA,NA,NA,NA,NA,1929/25,,Lagenorhynchus acutus,,25,NA,889,,acutus,23-Dec-08,1929,1929
5360,NA,19131006,ZK0149,NA,NA,NA,Unidentified Cetaceans,NA,decayed,2893,1,Yorkshire,06/10/1913,6,02-Nov-90,cetacean,BMNH DKP,TA23306930,NA,NA,54.10461041,NA,NA,NA,,,,NA,Flamborough,-0.113960742,S,ZK0039,10,NA,NA,NA,52330046930,NA,1913/51,,NA,,51,NA,101,,sp.indet.,23-Dec-08,1913,1913
6222,NA,19310602,ZK0127,NA,NA,NA,Unidentified Odontocetes,Unknown odontocete  ,decayed,1637,2,"Dumfries, Scotland",02/06/1931,2,02-Nov-90,odontocete,NA,NX993689,NA,NA,55.0047,NA,NA,NA,,,,NA,"Glencaple, Dumfries",-3.5747,S,ZK0040,6,NA,NA,NA,NA,NA,1931/14,,Unknown odontocete ,,14,NA,963,,sp.indet.,23-Dec-08,1931,1931
6163,NA,19290827,ZK0058,NA,NA,NA,White-sided Dolphin,White-sided dolphin,NA,3670,2,"Shetland Islands, Scotland",27/08/1929,27,02-Nov-90,Lagenorhynchus,NA,HU385494,NA,NA,60.2271,NA,NA,NA,,,,NA,Weisdale Voe,-1.3061,M,ZK0058,8,NA,NA,NA,NA,NA,1929/25,,Lagenorhynchus acutus,,25,NA,904,,acutus,23-Dec-08,1929,1929
6152,NA,19290827,ZK0058,NA,NA,NA,White-sided Dolphin,White-sided dolphin,NA,3659,2,"Shetland Islands, Scotland",27/08/1929,27,02-Nov-90,Lagenorhynchus,NA,HU385494,NA,NA,60.2271,NA,NA,NA,,,,NA,Weisdale Voe,-1.3061,M,ZK0058,8,NA,NA,NA,NA,NA,1929/25,,Lagenorhynchus acutus,,25,NA,893,,acutus,23-Dec-08,1929,1929
5361,NA,19131006,ZK0149,NA,NA,NA,Unidentified Cetaceans,NA,NA,2894,2,"Berwick, Scotland",06/10/1913,6,02-Nov-90,cetacean,BMNH DKP,NT94506450,NA,NA,55.87366482,NA,NA,NA,,,,NA,Eyemouth,-2.087908516,S,ZK0039,10,NA,NA,NA,39450066450,NA,1913/52,,NA,,52,NA,102,,sp.indet.,23-Dec-08,1913,1913
6223,NA,19310618,ZK0127,NA,NA,NA,Unidentified Odontocetes,Unknown odontocete  ,NA,1638,1,Suffolk,18/06/1931,18,02-Nov-90,odontocete,NA,TM510761,NA,NA,52.3256,No,3.2,10'6'',,,,NA,Southwold,1.6825,S,ZK0040,6,NA,NA,NA,NA,NA,1931/15,,Unknown odontocete ,,15,NA,964,,sp.indet.,23-Dec-08,1931,1931
6169,NA,19290827,ZK0058,NA,NA,NA,White-sided Dolphin,White-sided dolphin,NA,3676,2,"Shetland Islands, Scotland",27/08/1929,27,02-Nov-90,Lagenorhynchus,NA,HU385494,NA,NA,60.2271,NA,NA,NA,,,,NA,Weisdale Voe,-1.3061,M,ZK0058,8,NA,NA,NA,NA,NA,1929/25,,Lagenorhynchus acutus,,25,NA,910,,acutus,23-Dec-08,1929,1929
6155,NA,19290827,ZK0058,NA,NA,NA,White-sided Dolphin,White-sided dolphin,NA,3662,2,"Shetland Islands, Scotland",27/08/1929,27,02-Nov-90,Lagenorhynchus,NA,HU385494,NA,NA,60.2271,NA,NA,NA,,,,NA,Weisdale Voe,-1.3061,M,ZK0058,8,NA,NA,NA,NA,NA,1929/25,,Lagenorhynchus acutus,,25,NA,896,,acutus,23-Dec-08,1929,1929
5364,NA,19131010,ZK0132?,NA,NA,NA,Lesser Rorqual,Minke whale,NA,330,2,"Inverness, Scotland",10/10/1913,10,02-Nov-90,Balaenoptera,BMNH DKP,NF81407680,NA,NA,57.66819516,No,4.88,16'0'',,,,NA,"North Uist, Outer Hebrides",-7.344552614,S,ZK0132?,10,NA,NA,NA,8140087680,NA,1913/55,,Balaenoptera acutorostrata,,55,NA,105,,acutorostrata?,23-Dec-08,1913,1913
6226,NA,19310725,ZK0085,NA,NA,NA,Common Porpoise,Harbour porpoise,NA,1970,5,"Wexford, EIRE",25/07/1931,25,02-Nov-90,Phocoena,*NA,NA,NA,NA,52.1925,No,1.68,5'6'',,,,NA,"Baginbun Point, Fethard",-6.8326,S,ZK0085,7,S.Ireland,NA,NA,NA,NA,1931/18,,Phocoena phocoena,,18,NA,967,,phocoena,23-Dec-08,1931,1931
6173,NA,19290827,ZK0058,NA,NA,NA,White-sided Dolphin,White-sided dolphin,NA,3680,2,"Shetland Islands, Scotland",27/08/1929,27,02-Nov-90,Lagenorhynchus,NA,HU385494,NA,NA,60.2271,NA,NA,NA,,,,NA,Weisdale Voe,-1.3061,M,ZK0058,8,NA,NA,NA,NA,NA,1929/25,,Lagenorhynchus acutus,,25,NA,914,,acutus,23-Dec-08,1929,1929
6174,NA,19290904,ZK0085,NA,NA,NA,Common Porpoise,Harbour porpoise,NA,1957,1,Norfolk,04/09/1929,4,02-Nov-90,Phocoena,NA,TG532069,NA,NA,52.6017,No,0.89,2'11'',,,,NA,Great Yarmouth,1.738,S,ZK0085,9,NA,NA,NA,NA,NA,1929/26,,Phocoena phocoena,,26,M,915,,phocoena,23-Dec-08,1929,1929
5368,NA,19131012,ZK0149,NA,NA,NA,Unidentified Cetaceans,NA,decayed,2897,1,Hampshire,12/10/1913,12,02-Nov-90,cetacean,BMNH DKP,SZ13509130,NA,NA,50.7205948,No,6.1,20'0'',,,,NA,Southbourne,-1.808736904,S,ZK0039,10,NA,NA,NA,41350009130,NA,1913/59,,NA,,59,NA,109,,sp.indet.,23-Dec-08,1913,1913
6244,NA,19310902,ZK0048,NA,NA,NA,Common dolphin,Common dolphin,alive,3682,5,"Donegal, EIRE",02/09/1931,2,02-Nov-90,Delphinus,*NA,NA,NA,NA,54.9739,NA,NA,NA,,,,NA,"Keadue Strand, Dungloe",-8.4283,M,ZK0048,9,S.Ireland,NA,NA,NA,Mr. J.F. Hewett.,1931/32,,Delphinus delphis,,32,NA,985,,delphis,23-Dec-08,1931,1931
6178,NA,19291003,ZK0133,NA,NA,NA,"a)''It measured 14.7metres.'' Booth & Booth, 1994 p.19.",Sei whale,NA,551,2,"Orkney Islands, Scotland",03/10/1929,3,02-Nov-90,Balaenoptera,BMNH,HY48765216,NA,NA,59.3530977,No,14.73,48'4'',,,,NA,Papa Westray,-2.901218914,S,ZK0133,10,NA,NA,NA,34876105216,NA,1929/30,,Balaenoptera borealis,,30,NA,919,,borealis,23-Dec-08,1929,1929
6188,NA,19300130,ZK0085,NA,NA,NA,Common Porpoise,Harbour porpoise,NA,1964,1,Lincolnshire,30/01/1930,30,02-Nov-90,Phocoena,NA,TF574630,NA,NA,53.1413,No,1.02,3'4'',,,,NA,Skegness,0.3521,S,ZK0085,1,NA,NA,NA,NA,NA,1930/4,,Phocoena phocoena,,4,F,929,,phocoena,23-Dec-08,1930,1930
5372,NA,19131025,ZK0149,NA,NA,NA,Unidentified Cetaceans; Hampshire,NA,decayed,2898,1,Isle of Wight,25/10/1913,25,02-Nov-90,cetacean,BMNH DKP,SZ43008120,NA,NA,50.62832819,Yes,2.44+,8'+,,,,NA,Brighstone,-1.39198275,S,ZK0039,10,NA,NA,NA,44300008120,NA,1913/63,,NA,,63,NA,113,,sp.indet.,23-Dec-08,1913,1913
6253,NA,19310902,ZK0048,NA,NA,NA,Common dolphin,Common dolphin,alive,3691,5,"Donegal, EIRE",02/09/1931,2,02-Nov-90,Delphinus,*NA,NA,NA,NA,54.9739,NA,NA,NA,,,,NA,"Keadue Strand, Dungloe",-8.4283,M,ZK0048,9,S.Ireland,NA,NA,NA,Mr. J.F. Hewett.,1931/32,,Delphinus delphis,,32,NA,994,,delphis,23-Dec-08,1931,1931
6182,NA,19291120,ZK0085?,NA,NA,NA,Common Porpoise,Harbour porpoise,NA,1961,1,Northumberland,20/11/1929,20,02-Nov-90,Phocoena,NA,NU006520,NA,NA,55.7622,No,1.52,5'0'',,,,NA,Berwick on Tweed,-1.9906,S,ZK0085?,11,NA,NA,NA,NA,NA,1929/34,,Phocoena phocoena,,34,NA,923,,phocoena?,23-Dec-08,1929,1929
6191,NA,19300330,ZK0085,NA,NA,NA,Common Porpoise,Harbour porpoise,NA,1966,1,Cornwall,30/03/1930,30,02-Nov-90,Phocoena,NA,SW516303,NA,NA,50.1211,No,1.52,5'0'',,,,NA,Marazion,-5.476,S,ZK0085,3,NA,NA,NA,NA,NA,1930/7,,Phocoena phocoena,,7,NA,932,,phocoena,23-Dec-08,1930,1930
5375,NA,19131101,ZK0127,NA,NA,NA,Unidentified Odontocetes,Unknown odontocete  ,NA,1563,1,Hampshire,01/11/1913,1,02-Nov-90,odontocete,BMNH DKP,SZ09509080,NA,NA,50.71617714,No,2.29,7'6'',,,,NA,Bournemouth,-1.865420128,S,ZK0040,11,NA,NA,NA,40950009080,NA,1913/66,,Unknown odontocete ,,66,NA,116,,sp.indet.,23-Dec-08,1913,1913
6260,NA,19310902,ZK0048,NA,NA,NA,Common dolphin,Common dolphin,alive,3698,5,"Donegal, EIRE",02/09/1931,2,02-Nov-90,Delphinus,*NA,NA,NA,NA,54.9739,NA,NA,NA,,,,NA,"Keadue Strand, Dungloe",-8.4283,M,ZK0048,9,S.Ireland,NA,NA,NA,Mr. J.F. Hewett.,1931/32,,Delphinus delphis,,32,NA,1001,,delphis,23-Dec-08,1931,1931
6189,NA,19300208,ZK0058,NA,NA,NA,White-sided Dolphin,White-sided dolphin,NA,17,1,Yorkshire,08/02/1930,8,02-Nov-90,Lagenorhynchus,NA,TA046884,NA,NA,54.281,No,2.08,6'10'',,,,NA,Scarborough,-0.3936,S,ZK0058,2,NA,NA,NA,NA,NA,1930/5,,Lagenorhynchus acutus,,5,NA,930,,acutus,23-Dec-08,1930,1930
6192,NA,19300428,ZK0127,NA,NA,NA,Unidentified Odontocetes,Unknown odontocete  ,NA,1628,1,Kent,28/04/1930,28,02-Nov-90,odontocete,BMNH PJC,TR111674,NA,NA,51.36586787,No,2.54,8'4'',,,,NA,Whitstable,1.032937982,S,ZK0040,4,NA,NA,NA,61110016740,NA,1930/8,,Unknown odontocete ,,8,NA,933,,sp.indet.,23-Dec-08,1930,1930
5382,NA,19131219,ZK0127,NA,NA,NA,Unidentified Odontocetes,Unknown odontocete  ,decayed,1566,1,Kent,19/12/1913,19,02-Nov-90,odontocete,BMNH DKP,TR09501680,NA,NA,50.91203364,No,1.83,6'0'',,,,NA,Dungeness,0.98055249,S,ZK0040,12,NA,NA,NA,60950011680,NA,1913/74,,Unknown odontocete ,,74,NA,123,,sp.indet.,23-Dec-08,1913,1913
6265,NA,19310902,ZK0048,NA,NA,NA,Common dolphin,Common dolphin,alive,3703,5,"Donegal, EIRE",02/09/1931,2,02-Nov-90,Delphinus,*NA,NA,NA,NA,54.9739,NA,NA,NA,,,,NA,"Keadue Strand, Dungloe",-8.4283,M,ZK0048,9,S.Ireland,NA,NA,NA,Mr. J.F. Hewett.,1931/32,,Delphinus delphis,,32,NA,1006,,delphis,23-Dec-08,1931,1931
6200,NA,19300604,ZK0127,NA,NA,NA,Unidentified Odontocetes,Unknown odontocete  ,NA,1631,5,"Donegal, EIRE",04/06/1930,4,02-Nov-90,odontocete,*NA,NA,NA,NA,55.1924,NA,NA,NA,,,,NA,Sheephaven,-7.9082,S,ZK0040,6,S.Ireland,NA,NA,NA,NA,1930/16,,Unknown odontocete ,,16,NA,941,,sp.indet.,23-Dec-08,1930,1930
6195,NA,19300512,ZK0137,NA,NA,NA,Unidentified rorquals,Unknown balaenopterid,NA,487,1,Cheshire,12/05/1930,12,02-Nov-90,Balaenoptera,NA,SJ293942,NA,NA,53.4406,Yes,7.62,25',,,,NA,Wallasey,-3.0653,S,ZK0131,5,NA,NA,NA,NA,NA,1930/11,,Unknown balaenopterid,,11,NA,936,,sp.indet.,23-Dec-08,1930,1930
5392,NA,19140222,ZK0149,NA,NA,NA,Unidentified Cetaceans,NA,decayed,2900,1,Hampshire,22/02/1914,22,02-Nov-90,cetacean,BMNH DKP,SZ09009080,NA,NA,50.71618511,Yes,2.44-2.74,8'-9',,,,NA,"Bournmouth, 200yds E. of Boscombe Pier",-1.87250326,S,ZK0039,2,NA,NA,NA,40900009080,NA,1914/9,,NA,,9,NA,133,,sp.indet.,23-Dec-08,1914,1914
6273,NA,19311103,ZK0149,NA,NA,NA,Unidentified Cetaceans,NA,NA,2933,2,"Orkney Islands, Scotland",03/11/1931,3,02-Nov-90,cetacean,NA,HY710404,NA,NA,59.2493,Yes,7.32-7.62,24'-25',,,,NA,Sanday Island,-2.5093,S,ZK0039,11,NA,NA,NA,NA,NA,1931/37,,NA,,37,NA,1014,,sp.indet.,23-Dec-08,1931,1931
6212,NA,19310124,ZK0053,NA,NA,NA,Bottle-nosed Dolphin,Bottlenose dolphin,NA,2695,1,Devon,24/01/1931,24,02-Nov-90,Tursiops,BMNH,SX61504750,NA,NA,50.31053745,No,3.3,10'10'',,,,NA,Mothecombe (nr Holbeton),-3.945359589,S,ZK0053,1,NA,NA,NA,26150004750,NA,1931/2,,Tursiops truncatus,,2,NA,953,,truncatus,23-Dec-08,1931,1931
6199,NA,19300515,ZK0085,NA,NA,NA,Common Porpoise,Harbour porpoise,NA,1967,2,"Shetland Islands, Scotland",15/05/1930,15,02-Nov-90,Phocoena,NA,HU398393,NA,NA,60.1366,No,1.14,3'9'',,,,NA,"Scalloway, Mainland",-1.2846,S,ZK0085,5,NA,NA,NA,NA,NA,1930/15,,Phocoena phocoena,,15,M,940,,phocoena,23-Dec-08,1930,1930
5402,NA,19140427,ZK0085,NA,NA,NA,Common Porpoise,Harbour porpoise,NA,1820,1,Lincolnshire,27/04/1914,27,02-Nov-90,Phocoena,BMNH DKP,TF51008540,NA,NA,53.34364192,No,1.52,5'0'',,,,NA,Mablethorpe,0.268462387,S,ZK0085,4,NA,NA,NA,55100038540,NA,1914/19,,Phocoena phocoena,,19,NA,143,,phocoena,23-Dec-08,1914,1914
6275,NA,19311109,ZK0132?,NA,NA,NA,Lesser Rorqual,Minke whale,NA,366,5,"Wexford, EIRE",09/11/1931,9,02-Nov-90,Balaenoptera,*NA,NA,NA,NA,52.2766,No,8.53,28',,,,NA,Rosslare,-6.3752,S,ZK0132?,11,S.Ireland,NA,NA,NA,NA,1931/39,,Balaenoptera acutorostrata,,39,NA,1016,,acutorostrata?,23-Dec-08,1931,1931
6213,NA,19310129,ZK0127,NA,NA,NA,Unidentified Odontocetes,Unknown odontocete  ,decayed,1635,5,"Donegal, EIRE",29/01/1931,29,02-Nov-90,odontocete,*NA,NA,NA,NA,54.5895,Yes,6.71,22'',,,,NA,"Ballintra, Arranmore Island",-8.1762,S,ZK0040,1,S.Ireland,NA,NA,NA,NA,1931/5,,Unknown odontocete ,,5,NA,954,,sp.indet.,23-Dec-08,1931,1931
6201,NA,19300702,ZK0135,NA,NA,NA,Fin Whale,Fin whale,decayed,2636,1,Cornwall,02/07/1930,2,02-Nov-90,Balaenoptera,NA,SX355537,'baleen +',NA,50.3604,Yes,6.71+,22'+,,,,NA,Portwrinkle,-4.3133,S,ZK0135,7,NA,NA,NA,NA,NA,1930/17,,Balaenoptera physalus,,17,NA,942,,physalus,23-Dec-08,1930,1930
5409,NA,19140613,ZK0127,NA,NA,NA,Unidentified Odontocetes,Unknown odontocete  ,NA,1573,1,Dorset,13/06/1914,13,02-Nov-90,odontocete,BMNH DKP,SY70507640,NA,NA,50.58599838,Yes,1.52-1.83,5'-6',,,,A,Portland (Portland Dockyard),-2.416753212,S,ZK0040,6,NA,NA,NA,37050007640,NA,1914/24A,,Unknown odontocete ,,24,NA,150,,sp.indet.,23-Dec-08,1914,1914
6279,NA,19320105,ZK0079,NA,NA,NA,Long-finned Pilot Whale,Long-finned pilot whale,NA,5,1,Cornwall,05/01/1932,5,19-Jul-93,Globicephala,NA,SW753551,NA,NA,50.3533,Yes,3.66-4.27,12'-14',,,,NA,Perranporth,-5.1593,M,ZK0079,1,NA,NA,NA,NA,NA,1932/1,,Globicephala melas,,1,NA,1020,,melaena,23-Dec-08,1932,1932
6221,NA,19310601,ZK0149,NA,NA,NA,Unidentified Cetaceans,NA,NA,2930,2,"Argyll, Scotland",01/06/1931,1,02-Nov-90,cetacean,NA,NR727207,NA,NA,55.4277,Yes,9.14,30',,,,NA,Campbelltown,-5.5929,S,ZK0039,6,NA,NA,NA,NA,NA,1931/13,,NA,,13,NA,962,,sp.indet.,23-Dec-08,1931,1931
6202,NA,19300704,ZK0127,NA,NA,NA,Unidentified Odontocetes,Unknown odontocete  ,decayed,1632,3,"Glamorgan, Wales",04/07/1930,4,02-Nov-90,odontocete,NA,SS956672,NA,NA,51.3945,Yes,1.83,6',,,,NA,Llantwit Major,-3.5018,S,ZK0040,7,NA,NA,NA,NA,NA,1930/18,,Unknown odontocete ,,18,NA,943,,sp.indet.,23-Dec-08,1930,1930
5413,NA,19140620,ZK0127,NA,NA,NA,Unidentified Odontocetes,Unknown odontocete  ,NA,1575,1,Hampshire,20/06/1914,20,02-Nov-90,odontocete,BMNH DKP,SZ08509050,NA,NA,50.71349453,No,3.05,10'0'',,,,NA,Bournmouth (0.25 miles W. of Pier),-1.879593308,S,ZK0040,6,NA,NA,NA,40850009050,NA,1914/28,,Unknown odontocete ,,28,NA,154,,sp.indet.,23-Dec-08,1914,1914
6280,NA,19320105,ZK0079,NA,NA,NA,Long-finned Pilot Whale,Long-finned pilot whale,NA,6,1,Cornwall,05/01/1932,5,19-Jul-93,Globicephala,NA,SW753551,NA,NA,50.3533,Yes,3.66-4.27,12'-14',,,,NA,Perranporth,-5.1593,M,ZK0079,1,NA,NA,NA,NA,NA,1932/1,,Globicephala melas,,1,NA,1021,,melaena,23-Dec-08,1932,1932
6225,NA,19310720,ZK0053,NA,NA,NA,Bottle-nosed Dolphin,Bottlenose dolphin,NA,2697,1,Dorset,20/07/1931,20,02-Nov-90,Tursiops,BMNH,SY46509020,NA,NA,50.70839597,No,2.74,9',,,,NA,Bridport,-2.75777592,S,ZK0053,7,NA,NA,NA,34650009020,NA,1931/17,,Tursiops truncatus,,17,F,966,,truncatus,23-Dec-08,1931,1931
6207,NA,19300828,ZK0053,NA,NA,NA,Bottle-nosed Dolphin,Bottlenose dolphin,NA,2693,1,Devon,28/08/1930,28,02-Nov-90,Tursiops,BMNH,SX93006300,NA,NA,50.45646013,No,2.74,9',,,,NA,"Torbay, Torquay",-3.507511463,S,ZK0053,8,NA,NA,NA,29300006300,NA,1930/24,,Tursiops truncatus,,24,NA,948,,truncatus,23-Dec-08,1930,1930
5415,NA,19140703,ZK0085,NA,NA,NA,Common Porpoise,Harbour porpoise,NA,1826,1,Lincolnshire,03/07/1914,3,02-Nov-90,Phocoena,BMNH DKP,TF57506350,NA,NA,53.14503612,No,1.07,3'6'',,,,NA,Skegness,0.355191236,S,ZK0085,7,NA,NA,NA,55750036350,NA,1914/30,,Phocoena phocoena,,30,NA,156,,phocoena,23-Dec-08,1914,1914
6281,NA,19320105,ZK0079,NA,NA,NA,Long-finned Pilot Whale,Long-finned pilot whale,NA,7,1,Cornwall,05/01/1932,5,19-Jul-93,Globicephala,NA,SW753551,NA,NA,50.3533,Yes,3.66-4.27,12'-14',,,,NA,Perranporth,-5.1593,M,ZK0079,1,NA,NA,NA,NA,NA,1932/1,,Globicephala melas,,1,NA,1022,,melaena,23-Dec-08,1932,1932
6229,NA,19310810,ZK0127,NA,NA,NA,Unidentified Odontocetes,Unknown odontocete  ,NA,1641,1,Devon,10/08/1931,10,02-Nov-90,odontocete,NA,SS463309,NA,NA,51.0576,NA,NA,NA,,,,NA,Appledore,-4.1933,S,ZK0040,8,NA,NA,NA,NA,NA,1931/21,,Unknown odontocete ,,21,NA,970,,sp.indet.,23-Dec-08,1931,1931
6208,NA,19300902,ZK0085,NA,NA,NA,Common Porpoise,Harbour porpoise,NA,1968,5,"Wexford, EIRE",02/09/1930,2,02-Nov-90,Phocoena,*NA,NA,NA,NA,52.3167,No,1.73,5'8'',,,,NA,"Wexford, (caught in R.Slaney at Wexford)",-6.3684,S,ZK0085,9,S.Ireland,NA,NA,NA,NA,1930/25,,Phocoena phocoena,,25,F,949,,phocoena,23-Dec-08,1930,1930
5416,NA,19140614,ZK0053,NA,NA,NA,"a) Bottle-nosed Dolphin b) Grid Ref for Newhaven. c) Ident. from      photos taken on July 12(?), but specimen said to have been stranded   some considerable time before that date. The length did not profess   to be an accurate measurement.",Bottlenose dolphin,NA,2650,1,Sussex,NA,14,02-Nov-90,Tursiops,BMNH,TQ43400000,NA,NA,50.78125479,Yes,4.57, 15'0'',,,,A,Newhaven (ca 3 miles W. of New Way Point),0.034350989,S,ZK0053,6,NA,NA,NA,54340010000,"Mr. Walter H. Barrett, in The Fishing Gazette, 5 Sep 1914.",1914/30A,,Tursiops truncatus,,30,NA,157,,truncatus?,23-Dec-08,1914,1914
6286,NA,19320109,ZK0048,NA,NA,NA,"a)Common dolphin. b)''1932, 9 January, 2 West Mainland, 1.9 & 1.8m.'' Booth & Booth, 1994, p.25.",Common dolphin,NA,759,2,"Orkney Islands, Scotland",09/01/1932,9,02-Nov-90,Delphinus,NA,NA,NA,NA,NA,No,1.83,6',,,,NA,"Bay of Suckquay, Mainland",NA,M,ZK0048,1,NA,NA,NA,NA,NA,1932/2,,Delphinus delphis,,2,NA,1027,,delphis,23-Dec-08,1932,1932
6236,NA,19310826,ZK0059,NA,NA,NA,White-beaked Dolphin,White-beaked dolphin,NA,106,5,"Waterford, EIRE",26/08/1931,26,02-Nov-90,Lagenorhynchus,*NA,NA,NA,NA,52.0549,NA,NA,NA,,,,NA,"Killanoorin, Helvick, Dungarvan",-7.5611,S,ZK0059,8,S.Ireland,NA,NA,NA,NA,1931/28,,Lagenorhynchus albirostris,,28,NA,977,,albirostris,23-Dec-08,1931,1931
6220,NA,19310418,ZK0127,NA,NA,NA,Unidentified Odontocetes,Unknown odontocete  ,dead,1636,5,"Kerry, EIRE",18/04/1931,18,02-Nov-90,odontocete,*NA,NA,NA,NA,52.2364,No,5.49,18',,,,NA,"Ballydavid, Dingle",-10.3435,S,ZK0040,4,S.Ireland,NA,NA,NA,NA,1931/12,,Unknown odontocete ,,12,NA,961,,sp.indet.,23-Dec-08,1931,1931
5417,NA,19140711,ZK0085,NA,NA,NA,Common Porpoise,Harbour porpoise,NA,1827,1,Lincolnshire,11/07/1914,11,02-Nov-90,Phocoena,BMNH DKP,TF57506350,NA,NA,53.14503612,No,1.07,3'6'',,,,NA,Skegness,0.355191236,S,ZK0085,7,NA,NA,NA,55750036350,NA,1914/31,,Phocoena phocoena,,31,NA,158,,phocoena,23-Dec-08,1914,1914
6295,NA,19320309,ZK0085,NA,NA,NA,Common Porpoise,Harbour porpoise,NA,1978,1,Devon,09/03/1932,9,02-Nov-90,Phocoena,NA,SX671398,NA,NA,50.2434,No,1.52,5',,,,NA,"Bigbury Bay, Hope Cove",-3.8648,S,ZK0085,3,NA,NA,NA,NA,NA,1932/11,,Phocoena phocoena,,11,NA,1036,,phocoena,23-Dec-08,1932,1932
6238,NA,19310827,ZK0125,NA,NA,NA,Bottle-nosed Whale,Bottlenose whale,NA,250,5,"Galway, EIRE",27/08/1931,27,02-Nov-90,Hyperoodon,*NA,NA,NA,NA,53.1297,No,6.25,20'6'',,,,NA,"Kilronan, Aran Island",-9.6585,M,ZK0125,8,S.Ireland,NA,NA,NA,NA,1931/29,,Hyperoodon ampullatus,,29,M,979,,ampullatus,23-Dec-08,1931,1931
6227,NA,19310731,ZK0127,NA,NA,NA,Unidentified Odontocetes,Unknown odontocete  ,decayed,1640,1,Sussex,31/07/1931,31,02-Nov-90,odontocete,NA,SZ853921,NA,NA,50.7228,NA,NA,NA,,,,NA,Selsey,-0.7919,S,ZK0040,7,NA,NA,NA,NA,NA,1931/19,,Unknown odontocete ,,19,NA,968,,sp.indet.,23-Dec-08,1931,1931
5421,NA,19140724,ZK0085,NA,NA,NA,"a)Common Porpoise, b)E=-693300m N=7012900m",Harbour porpoise,NA,1829,5,"Dublin, EIRE",24/07/1914,24,02-Nov-90,Phocoena,*BMNH LEJ,O179343,NA,NA,53.3457,No,1.78,5'10'',,,,NA,"Ringsend, (at fork of R.Liffey and R.Dodder)",-6.2292,S,ZK0085,7,S.Ireland,NA,NA,NA,NA,1914/35,,Phocoena phocoena,,35,NA,162,,phocoena,23-Dec-08,1914,1914
6296,NA,19320304,ZK0085,NA,NA,NA,Common Porpoise,Harbour porpoise,NA,1979,1,Kent,04/03/1932,4,02-Nov-90,Phocoena,BMNH PJC WIKI,TR08352068,NA,NA,50.94729747,No,1.52,5'0'',,,,NA,"Lade, Lydd",0.966432607,S,ZK0085,3,NA,NA,NA,60835012068,NA,1932/12,,Phocoena phocoena,,12,NA,1037,,phocoena,23-Dec-08,1932,1932
